year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2011,BMW,5 Series,528i,Sedan,automatic,wbafr1c59bc743459,fl,4.1,100907,black,tan,lauderdale imports ltd bmw pembrok pines,21000,19500,Fri Dec 19 2014 09:35:00 GMT-0800 (PST)
2010,BMW,7 Series,750i,Sedan,automatic,wbaka8c56acy35576,wa,2.9,30034,gray,tan,toyota of tacoma,29600,32600,Wed Jan 14 2015 06:20:00 GMT-0800 (PST)
2010,BMW,5 Series,528i,Sedan,automatic,wbanu5c55ac129265,fl,2.9,77602,black,tan,braman motors,14900,13600,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2010,BMW,5 Series,535i xDrive,Sedan,automatic,wbanv9c58ac390863,fl,3.4,64940,gold,black,santander consumer,18350,15400,Tue Dec 23 2014 14:00:00 GMT-0800 (PST)
2010,BMW,5 Series,535i,Sedan,automatic,wbanw1c59ac164765,ga,3.3,68772,black,tan,financial services remarketing (lease),17350,16500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2010,BMW,6 Series,650i,Convertible,automatic,wbaeb5c53ac224963,fl,4.1,62651,silver,beige,autobuy,29400,28500,Thu Dec 18 2014 09:10:00 GMT-0800 (PST)
2010,BMW,ActiveHybrid X6,Base,SUV,automatic,5uxfh0c59alc66063,mi,2.8,24980,blue,tan,motorcars of lansing inc,34500,26500,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2010,BMW,3 Series,328i,Sedan,automatic,wbaph7g50anm51075,fl,4.3,41996,white,beige,andrew thomas motorcars,14350,15500,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2010,BMW,5 Series,528i,Sedan,automatic,wbanu5c52ac129613,fl,4.1,59703,blue,gray,lauderdale imports ltd bmw pembrok pines,16500,16700,Fri Dec 19 2014 09:35:00 GMT-0800 (PST)
2010,BMW,X5,xDrive30i,SUV,automatic,5uxfe4c57al382567,fl,2.6,65915,silver,black,myrddin fleet services,21600,18000,Tue Dec 23 2014 00:00:00 GMT-0800 (PST)
2010,BMW,5 Series Gran Turismo,550i,Hatchback,automatic,wbasn4c57ac208804,ga,2.9,74124,gray,black,financial services remarketing (lease),21400,17400,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2010,BMW,3 Series,328i,Convertible,automatic,wbawl1c54ap491807,fl,3.7,51599,gray,brown,braman motors,17050,18900,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2010,BMW,7 Series,750Li,Sedan,automatic,wbakb8c58acy64106,tx,1.9,58733,white,tan,national auto lenders,30300,23500,Wed Jan 14 2015 02:05:00 GMT-0800 (PST)
2010,BMW,3 Series,335i xDrive,Coupe,automatic,wbawc7c57ae271141,tn,4,27245,black,black,finish line ford inc,24600,22250,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2010,BMW,5 Series,535i xDrive,Sedan,automatic,wbanv9c58ac139440,ny,3.6,55700,blue,gray,new country lexus of latham,19750,17700,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2010,BMW,5 Series,528i,Sedan,automatic,wbanu5c58ac364713,fl,4.1,65895,black,black,innovate auto finance,16000,16600,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2010,BMW,X6 M,Base,SUV,automatic,5ymgz0c53alk13284,il,3.4,49228,white,gray,mercedes benz of chicago,36400,42500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2010,BMW,7 Series,750i,Sedan,automatic,wbaka8c53acy36099,tx,3.5,108192,silver,gray,national auto lenders,19900,19000,Wed Jan 14 2015 02:05:00 GMT-0800 (PST)
2010,BMW,5 Series,535i xDrive,Sedan,automatic,wbanv9c58ac137445,ma,2.5,79584,blue,gray,mobico auto,16500,15000,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
2009,BMW,1 Series,128i,Coupe,manual,wbaup93549vf46051,ga,3.4,68446,black,black,germain bmw of naples,11400,9000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2009,BMW,1 Series,135i,Coupe,automatic,wbauc73519vk94613,va,3.9,61015,gray,gray,myrddin fleet services,15000,14800,Mon Dec 29 2014 10:15:00 GMT-0800 (PST)
2009,BMW,X5,xDrive48i,SUV,automatic,5uxfe835x9l171544,ga,4.6,88775,gray,black,rolls royce motorcars manhattan,18450,20000,Thu Jan 15 2015 02:00:00 GMT-0800 (PST)
2009,BMW,5 Series,528i,Sedan,automatic,wbanu53539c121371,nv,3,58358,gray,gray,gateway one lending & finance,15200,13400,Fri Feb 20 2015 05:45:00 GMT-0800 (PST)
2009,BMW,3 Series,328i,Sedan,automatic,wbaph53589a435185,fl,2,56087,burgundy,tan,gettel hyundai,12700,11900,Thu Dec 18 2014 16:10:00 GMT-0800 (PST)
2009,BMW,7 Series,750Li,Sedan,automatic,wbakb83589cy57863,fl,2.7,86625,gray,black,lauderdale bmw of fort lauderdale,23900,20000,Fri Dec 19 2014 09:35:00 GMT-0800 (PST)
2009,BMW,3 Series,335i,Coupe,automatic,wbawb73579p046396,fl,3.4,61432,silver,black,grow financial fcu,17300,17000,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2009,BMW,X6,xDrive35i,SUV,automatic,5uxfg43509l224805,wa,3.4,61200,blue,beige,toyota of tacoma,27800,28100,Wed Jan 14 2015 06:20:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe43559l269938,il,3.3,50127,white,gray,mercedes benz of chicago,21400,24200,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe43529l262476,ga,3.6,90739,gray,tan,financial services remarketing (lease),16150,14600,Thu Jan 15 2015 02:00:00 GMT-0800 (PST)
2009,BMW,5 Series,528i,Sedan,automatic,wbanu53519c123040,ga,4.3,84814,white,tan,nalley bmw,13200,15600,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2009,BMW,5 Series,535i,Sedan,automatic,wbanw13529c160326,tx,2.5,100758,gray,black,bmw of el paso,11600,10500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2009,BMW,3 Series,335i xDrive,Coupe,automatic,wbawc73579e269854,ga,4.1,59877,black,black,financial services remarketing (lease),17250,15900,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2009,BMW,1 Series,128i,Convertible,automatic,wbaul73599vj76194,fl,5,26343,blue,brown,lauderdale bmw of fort lauderdale,14550,17300,Fri Dec 19 2014 09:35:00 GMT-0800 (PST)
2009,BMW,3 Series,328i,Sedan,automatic,wbaph73569e126707,fl,2.9,73586,white,tan,tfp international inc,11600,11200,Thu Dec 18 2014 10:20:00 GMT-0800 (PST)
2009,BMW,X5,xDrive48i,SUV,automatic,5uxfe83559l170611,ga,2.5,91217,black,black,rick hendrick chevrolet,18050,18000,Tue Jan 13 2015 13:00:00 GMT-0800 (PST)
2009,BMW,X6,xDrive50i,SUV,automatic,5uxfg83589lz93611,ga,4.3,29263,gray,beige,carworks inc,33300,34000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe435x9l037724,fl,3.9,49141,black,tan,mercedes benz of tampa,21500,19300,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe43569l260763,mi,3.7,101408,silver,black,erhard bmw,16100,16300,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2009,BMW,3 Series,335i,Coupe,automatic,wbawb73599p046528,ca,3.2,41790,gray,black,dch honda of temecula,19350,14000,Thu Jan 22 2015 04:00:00 GMT-0800 (PST)
2009,BMW,5 Series,528i,Sedan,automatic,wbanu53509c118282,ga,4.4,90565,gray,gray,carworks inc,12600,13000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe43549l038545,nc,2.8,73727,black,tan,myrddin fleet services,18850,15200,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2009,BMW,3 Series,328i,Sedan,automatic,wbaph77509nm27645,fl,3.9,61962,white,beige,miscellaneous marshalling-manheim lakeland,12450,11800,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
2009,BMW,5 Series,535i xDrive,Sedan,automatic,wbanv93569c134572,nj,3.4,115248,green,beige,bmw of mount laurel,11350,11600,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
2009,BMW,3 Series,328i,Sedan,automatic,wbaph73599a173463,tx,1.9,99562,gray,tan,bmw of arlington,10200,8600,Thu Dec 18 2014 00:00:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe435x9l269028,tx,3.7,46274,black,tan,onion creek auto sales llc,21800,18700,Wed Dec 31 2014 10:00:00 GMT-0800 (PST)
2009,BMW,3 Series,335i xDrive,Coupe,manual,wbawc73509e063694,nj,2,78004,blue,black,holman automotive grp inc,14600,14100,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
2009,BMW,3 Series,335i,Coupe,automatic,wbawb73589p045323,tx,3.2,69331,white,red,san antonio dodge chrysler jeep,17300,12600,Wed Jan 07 2015 10:05:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,manual,5uxfe43529l037636,pa,4.4,71101,blue,gray,tsj auto brokers inc,19050,17500,Fri Dec 19 2014 09:15:00 GMT-0800 (PST)
2009,BMW,3 Series,335i,Sedan,automatic,wbapm77529nl87239,fl,3.4,35493,blue,gray,metro ford inc,16950,18000,Fri Dec 19 2014 09:30:00 GMT-0800 (PST)
2009,BMW,X5,xDrive30i,SUV,automatic,5uxfe43509l266395,nj,2.1,65146,black,tan,dch freehold llc,19750,18200,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
2009,BMW,M3,Base,Sedan,automatic,wbspm93529e201101,nj,4.2,59630,green,black,bmw of mount laurel,27600,30000,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
2009,BMW,3 Series,335d,Sedan,automatic,wbapn73509a265067,fl,3.7,84390,red,beige,braman motorcars,13750,15000,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2008,BMW,3 Series,328i,Sedan,automatic,wbava33508kx86407,ga,3.7,108193,gray,tan,davis automotive,8475,9500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2008,BMW,3 Series,328i,Sedan,automatic,wbava37518nl19859,nc,2.7,116818,black,black,primeritus remarketing/aas,7925,7900,Mon Dec 29 2014 09:30:00 GMT-0800 (PST)
2008,BMW,3 Series,328i,Sedan,automatic,wbava375x8nl18113,nc,1.9,124623,black,black,dt credit corporation,7725,5900,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2008,BMW,X5,4.8i,SUV,automatic,5uxfe83578l163996,il,3.9,83514,gray,black,north america motors inc,17150,17600,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2007,BMW,5 Series,530xi,Sedan,automatic,wbanf73567cu26513,mi,3.5,1,silver,black,erhard bmw,10900,7500,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2007,BMW,6 Series,650i,Convertible,manual,wbaek135x7cn72521,tx,3.9,48219,white,black,music city autoplex llc,22100,22000,Wed Jan 21 2015 02:20:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,automatic,wbava33527kx77738,tx,3.2,96669,black,tan,dt credit corporation,8325,9800,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2006,BMW,3 Series,330i,Sedan,automatic,wbavb33536kr73831,nv,1.9,111107,silver,black,remarketing by ge/flagship credit acceptance,7575,7200,Fri Dec 19 2014 12:00:00 GMT-0800 (PST)
2006,BMW,3 Series,330i,Sedan,automatic,wbavb33546ps13734,nv,4.3,46258,silver,gray,direct wholesale motors inc,11050,13200,Wed Dec 31 2014 11:45:00 GMT-0800 (PST)
2005,BMW,3 Series,325i,Sedan,automatic,wbaet37475nj87476,va,2.5,69259,black,black,land rover of alexandria,5725,5400,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2003,BMW,7 Series,745i,Sedan,automatic,wbagl63483dp65894,tx,1.9,1,black,black,select auto group,7950,1400,Wed Jun 24 2015 03:05:00 GMT-0700 (PDT)
2003,BMW,X5,3.0i,SUV,automatic,5uxfa53583lv93667,pr,1.9,1,gray,black,southwest business corporation,6775,600,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2003,BMW,5 Series,530i,Sedan,automatic,wbadt63433ck44462,fl,1.9,1,silver,gray,prestige motorcar imports inc,5375,3100,Thu Jan 08 2015 10:30:00 GMT-0800 (PST)
2003,BMW,5 Series,530i,Sedan,automatic,wbadt63483ck39659,nj,1.8,1,silver,gray,"jpmorgan chase bank,n.a.",4425,2000,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
2002,BMW,Z3,2.5i,Convertible,automatic,4uscn33472lm05234,md,2,1,red,beige,355 toyota,10950,5000,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
1999,BMW,3 Series,328i,Convertible,automatic,wbabk8339xey92458,ga,1.9,1,white,beige,wells fargo dealer services,3075,1200,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
1994,BMW,3 Series,325i,Sedan,automatic,wbacb432xrfl14354,ga,2,1,white,black,capital auto auction,900,375,Thu Feb 19 2015 04:30:00 GMT-0800 (PST)
2013,BMW,3 Series,328i,Sedan,automatic,wba3a5c5xdj462299,fl,4.2,10357,white,tan,lauderdale bmw of fort lauderdale,27400,24700,Fri Jan 02 2015 09:35:00 GMT-0800 (PST)
2013,BMW,5 Series,535i xDrive,Sedan,automatic,wbafu7c5xddu69073,wi,4.4,48593,black,black,financial services remarketing (lease),34600,35500,Wed Feb 11 2015 02:00:00 GMT-0800 (PST)
2013,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c50ddw14957,nc,3.4,35663,silver,black,avis corporation,29600,29000,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2013,BMW,M5,Base,Sedan,automatic,wbsfv9c53dd096057,ca,4.2,35561,orange,black,mercedes benz of encino,59400,53500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,BMW,3 Series,335i,Coupe,manual,wbakg7c51ce263221,wa,5,30185,gray,tan,financial services remarketing (lease),31200,30900,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,BMW,3 Series,335i,Coupe,automatic,wbakg7c5xce802290,fl,4.7,40204,white,black,lauderdale infiniti,29900,30000,Fri Dec 19 2014 09:35:00 GMT-0800 (PST)
2012,BMW,5 Series,535i,Sedan,automatic,wbafr7c5xcc815581,fl,4.3,33322,silver,gray,lauderdale imports ltd bmw pembrok pines,34600,31500,Fri Jan 30 2015 01:35:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3a5g55cnp16308,ca,4.3,34764,black,black,premium auto wholesale,23700,25500,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c56cdw24894,wa,4.5,39052,gray,black,financial services remarketing (lease),28500,27750,Wed Jan 21 2015 04:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c59cdx04190,fl,3.7,40718,black,beige,braman motorcars,30100,28400,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2012,BMW,X3,xDrive28i,SUV,automatic,5uxwx5c5xcl718599,nj,3.5,39604,brown,beige,financial services remarketing (lease),26100,25500,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2012,BMW,X3,xDrive35i,SUV,automatic,5uxwx7c5xcl737343,wi,4.1,54197,gray,black,financial services remarketing (lease),27000,27500,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c55cl761552,nj,4.2,16720,gray,black,financial services remarketing (lease),38600,35500,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
2009,BMW,3 Series,328i,Sedan,automatic,wbaph73529a172347,fl,2.3,85499,white,tan,auto depot of orlando inc,10950,11800,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Coupe,automatic,wbawb33557p130321,nv,2.9,61689,blue,off-white,financial services remarketing (repos),11800,13000,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2013,BMW,3 Series,335i,Sedan,automatic,wba3a9g5xdnp35820,nv,3.6,52569,black,black,financial services remarketing - pickup,34600,30250,Thu Feb 19 2015 14:00:00 GMT-0800 (PST)
2014,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c5xe0d25555,ca,4,8514,black,tan,sterling bmw,38900,36500,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
2012,BMW,1 Series,128i,Convertible,automatic,wbaun1c53cvh84164,nv,4.2,23722,white,black,financial services remarketing (lease),24200,23500,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Convertible,automatic,wbadw3c54ce822278,nv,4.4,38009,gray,beige,financial services remarketing - pickup,27300,29750,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2012,BMW,1 Series,128i,Convertible,automatic,wbaul7c59cvm82836,nv,4.4,6697,red,black,financial services remarketing - stock in,26000,26500,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2012,BMW,5 Series,535i,Sedan,automatic,wbafr7c55cc814449,ca,4.1,37762,white,black,high bid trading co inc,33500,33750,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,BMW,5 Series,535i,Sedan,automatic,wbafr7c58cc811013,nv,4.4,51126,gray,black,financial services remarketing - stock in,31800,32750,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Convertible,automatic,wbadw3c5xbe539530,nv,4.6,29537,gray,black,financial services remarketing - pickup,26000,25750,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c58ba801972,fl,4.4,25447,white,black,fields bmw,21100,21000,Mon Dec 22 2014 09:00:00 GMT-0800 (PST)
2010,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5c57aa647369,nj,4.2,76168,black,black,haldeman ford inc,12850,11500,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
2010,BMW,3 Series,328i,Sedan,automatic,wbaph7g54anm51080,fl,3.2,56298,silver,gray,santander consumer,13500,12200,Tue Dec 23 2014 14:00:00 GMT-0800 (PST)
2009,BMW,7 Series,750Li,Sedan,automatic,wbakb83549cy58184,ca,1.9,79245,gray,black,myrddin fleet services,24000,22500,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
2009,BMW,3 Series,328i,Sedan,automatic,wbaph57579nm32698,ca,3.2,68564,white,black,financial services remarketing (lease),12050,11750,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
2009,BMW,5 Series,550i,Sedan,automatic,wbanw53509ct55834,ga,1.9,71017,black,black,bmw mini of south atlanta,17400,17000,Tue Dec 30 2014 13:10:00 GMT-0800 (PST)
2008,BMW,3 Series,328i,Convertible,automatic,wbawl13558px21641,mo,2.6,84993,white,tan,e.t. sales,13500,12300,Tue Dec 30 2014 11:00:00 GMT-0800 (PST)
2008,BMW,3 Series,335i,Coupe,manual,wbawb73558p156930,ca,3.9,89034,gray,black,aaero sweet company,12750,13300,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,automatic,wbava33547kx77546,fl,1,42440,gray,beige,financial services remarketing (lease),11450,7400,Tue Jan 06 2015 00:30:00 GMT-0800 (PST)
2007,BMW,3 Series,328xi,Sedan,automatic,wbavc93587kx53053,oh,3,63724,black,black,pauley motor car co preowned vehicles llc,9675,10600,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2002,BMW,Z3,3.0i,Convertible,manual,4uscn53462lj60437,fl,1.9,1,silver,black,mercedes benz of sarasota,13400,4300,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
2001,BMW,7 Series,740iL,Sedan,automatic,wbagh83471dp28443,ca,3.3,1,silver,black,bmw of murrieta,4000,2700,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2000,BMW,7 Series,740iL,Sedan,automatic,wbagh834xydp13381,md,1.9,104425,green,tan,greenwood remarketing,1900,1300,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2000,BMW,5 Series,540i,Sedan,automatic,wbadn6348ygm65906,az,2,1,white,beige,buckeye title loans inc,2975,2400,Thu Jan 15 2015 03:00:00 GMT-0800 (PST)
2013,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c51ddw15924,oh,4.4,35287,black,beige,financial services remarketing (lease),29800,32000,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2013,BMW,X3,xDrive28i,SUV,automatic,5uxwx9c58d0a29254,fl,3.5,60591,black,black,avis corporation,22200,22400,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c51cl890128,oh,3.9,42755,gray,gray,financial services remarketing (lease),36100,35000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c59cl757861,oh,4.5,37047,gray,gray,financial services remarketing (lease),37000,38000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Coupe,automatic,wbake3c58ce769627,hi,4.9,12665,silver,gray,financial services remarketing (lease),22800,24000,Tue Dec 30 2014 15:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Coupe,automatic,wbakf5c57be655920,fl,4.3,29828,black,brown,johnson lexus of raleigh,20800,20000,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c53bf093038,ca,3.8,29992,blue,tan,high bid trading co inc,20500,18500,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5g5xbnn79699,oh,4.2,31405,white,brown,financial services remarketing (lease),20700,22500,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c5xbf082311,oh,4.1,55424,white,black,financial services remarketing (lease),17550,17750,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2008,BMW,X5,3.0si,SUV,automatic,5uxfe43548l004216,ca,4.3,42434,blue,black,trade in solutions,18750,17400,Tue Dec 30 2014 16:00:00 GMT-0800 (PST)
2007,BMW,X5,3.0si,SUV,automatic,5uxfe43557l039247,mo,3.5,106294,black,black,m f enterprise llc,13300,13800,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2002,BMW,7 Series,745Li,Sedan,automatic,wbagn63402dr01704,nv,1.9,1,silver,gray,quality acceptance,6650,4000,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2010,BMW,7 Series,750Li xDrive,Sedan,automatic,wbakc8c54acy68926,il,2.8,80968,gray,black,perillo bmw inc,28600,26000,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c56fvy24572,oh,4.9,8138,beige,beige,bmw north america greer,31300,31750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2007,BMW,5 Series,530i,Sedan,automatic,wbane73507cm58585,fl,3.5,106752,black,black,santander consumer,9050,9400,Tue Dec 30 2014 12:05:00 GMT-0800 (PST)
2007,BMW,X5,3.0si,SUV,automatic,5uxfe43577l019100,ca,3.9,59718,black,black,high bid trading co inc,15400,18000,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2006,BMW,X5,3.0i,SUV,automatic,5uxfa135x6ly32195,nj,3.5,1,gray,black,millennium partnership inc,10250,6000,Tue Jan 06 2015 02:30:00 GMT-0800 (PST)
2004,BMW,5 Series,530i,Sedan,automatic,wbana73564b060407,ca,2.5,136694,gray,silver,mckenna audi/mckenna bmw,5550,5800,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2014,BMW,3 Series,328i xDrive,Sedan,automatic,wba3b3g55enr84232,oh,4.7,9655,blue,black,bmw north america greer,33000,34750,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,3 Series,328i,Sedan,automatic,wba3a5g51enp32833,oh,4.9,4014,white,black,bmw north america greer,32900,34500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,X6,xDrive35i,SUV,automatic,5uxfg2c50e0k41555,oh,4.4,8029,gray,black,bmw north america greer,52700,51000,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,BMW,5 Series,535i,Sedan,automatic,wba5b1c51ed917023,oh,4.9,10616,gray,tan,bmw north america greer,39900,40500,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2012,BMW,5 Series,528i xDrive,Sedan,automatic,wbaxh5c59cdw03521,oh,4.3,27112,beige,beige,financial services remarketing (lease),31000,30250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5c51be577999,wa,4.5,38293,black,gray,bmw northwest,24800,24500,Wed Jan 07 2015 00:00:00 GMT-0800 (PST)
2007,BMW,X3,3.0si,SUV,automatic,wbxpc93427wf17970,fl,3.8,66390,gray,beige,the collection,12100,11800,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2007,BMW,3 Series,328i,Sedan,automatic,wbava37537ne28910,nc,4.1,83168,burgundy,tan,crossroads ford inc,9000,9600,Mon Jan 05 2015 01:00:00 GMT-0800 (PST)
2006,BMW,3 Series,330i,Sedan,automatic,wbavb33516ps15893,ca,3.7,84511,black,black,south county lexus at mission viejo,9300,10500,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2005,BMW,X5,4.4i,SUV,automatic,5uxfb53525lv11657,tx,2.8,68001,black,tan,bmw of dallas,8000,7900,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
2002,BMW,5 Series,525i,Sedan,automatic,wbadt43482gy95727,ca,1,1,white,beige,quality acceptance,6175,3700,Tue Jan 20 2015 05:00:00 GMT-0800 (PST)
2000,BMW,5 Series,528i,Sedan,automatic,wbadm6341ygu05503,ca,2.4,132932,blue,tan,mckenna audi/mckenna bmw,2300,1600,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
